trainee_id,trainee_name,query_attempts,query_success,window_success_count,window_count
idol_producer_045,应智越,html:初评级阶段:应智越 偶像练习生:200:15 | html:主题曲考核阶段:应智越 偶像练习生:200:6 | html:位置测评阶段:应智越 偶像练习生:200:17 | html:排名发布阶段:应智越 偶像练习生:200:14 | html:合作舞台阶段:应智越 偶像练习生:200:23 | html:总决赛阶段:应智越 偶像练习生:200:17,1,6,6
idol_producer_046,张奕轩,html:初评级阶段:张奕轩 偶像练习生:200:10 | html:主题曲考核阶段:张奕轩 偶像练习生:200:8 | html:位置测评阶段:张奕轩 偶像练习生:200:10 | html:排名发布阶段:张奕轩 偶像练习生:200:20 | html:合作舞台阶段:张奕轩 偶像练习生:200:22 | html:总决赛阶段:张奕轩 偶像练习生:200:9,1,6,6
idol_producer_047,张宇晨,html:初评级阶段:张宇晨 偶像练习生:200:15 | html:主题曲考核阶段:张宇晨 偶像练习生:200:7 | html:位置测评阶段:张宇晨 偶像练习生:200:5 | html:排名发布阶段:张宇晨 偶像练习生:200:11 | html:合作舞台阶段:张宇晨 偶像练习生:200:15 | html:总决赛阶段:张宇晨 偶像练习生:200:11,1,6,6
idol_producer_048,张昕,html:初评级阶段:张昕 偶像练习生:200:15 | html:主题曲考核阶段:张昕 偶像练习生:200:7 | html:位置测评阶段:张昕 偶像练习生:200:13 | html:排名发布阶段:张昕 偶像练习生:200:8 | html:合作舞台阶段:张昕 偶像练习生:200:13 | html:总决赛阶段:张昕 偶像练习生:200:19,1,6,6
idol_producer_049,张晏恺,html:初评级阶段:张晏恺 偶像练习生:200:12 | html:主题曲考核阶段:张晏恺 偶像练习生:200:15 | html:位置测评阶段:张晏恺 偶像练习生:200:12 | html:排名发布阶段:张晏恺 偶像练习生:200:13 | html:合作舞台阶段:张晏恺 偶像练习生:200:15 | html:总决赛阶段:张晏恺 偶像练习生:200:15,1,6,6
idol_producer_050,张津铭,html:初评级阶段:张津铭 偶像练习生:200:15 | html:主题曲考核阶段:张津铭 偶像练习生:200:15 | html:位置测评阶段:张津铭 偶像练习生:200:12 | html:排名发布阶段:张津铭 偶像练习生:200:11 | html:合作舞台阶段:张津铭 偶像练习生:200:11 | html:总决赛阶段:张津铭 偶像练习生:200:15,1,6,6
idol_producer_051,张艺凡,html:初评级阶段:张艺凡 偶像练习生:200:15 | html:主题曲考核阶段:张艺凡 偶像练习生:200:11 | html:位置测评阶段:张艺凡 偶像练习生:200:8 | html:排名发布阶段:张艺凡 偶像练习生:200:12 | html:合作舞台阶段:张艺凡 偶像练习生:200:4 | html:总决赛阶段:张艺凡 偶像练习生:200:15,1,6,6
idol_producer_052,张达源,html:初评级阶段:张达源 偶像练习生:200:7 | html:主题曲考核阶段:张达源 偶像练习生:200:15 | html:位置测评阶段:张达源 偶像练习生:200:5 | html:排名发布阶段:张达源 偶像练习生:200:17 | html:合作舞台阶段:张达源 偶像练习生:200:23 | html:总决赛阶段:张达源 偶像练习生:200:20,1,6,6
idol_producer_053,徐鹤尼,html:初评级阶段:徐鹤尼 偶像练习生:200:22 | html:主题曲考核阶段:徐鹤尼 偶像练习生:200:22 | html:位置测评阶段:徐鹤尼 偶像练习生:200:7 | html:排名发布阶段:徐鹤尼 偶像练习生:200:12 | html:合作舞台阶段:徐鹤尼 偶像练习生:200:18 | html:总决赛阶段:徐鹤尼 偶像练习生:200:30,1,6,6
idol_producer_054,明鹏,html:初评级阶段:明鹏 偶像练习生:200:15 | html:主题曲考核阶段:明鹏 偶像练习生:200:15 | html:位置测评阶段:明鹏 偶像练习生:200:11 | html:排名发布阶段:明鹏 偶像练习生:200:9 | html:合作舞台阶段:明鹏 偶像练习生:200:15 | html:总决赛阶段:明鹏 偶像练习生:200:15,1,6,6
idol_producer_055,木子洋,html:初评级阶段:木子洋 偶像练习生:200:15 | html:主题曲考核阶段:木子洋 偶像练习生:200:11 | html:位置测评阶段:木子洋 偶像练习生:200:15 | html:排名发布阶段:木子洋 偶像练习生:200:21 | html:合作舞台阶段:木子洋 偶像练习生:200:8 | html:总决赛阶段:木子洋 偶像练习生:200:22,1,6,6
idol_producer_056,朱一文,html:初评级阶段:朱一文 偶像练习生:200:15 | html:主题曲考核阶段:朱一文 偶像练习生:200:15 | html:位置测评阶段:朱一文 偶像练习生:200:11 | html:排名发布阶段:朱一文 偶像练习生:200:9 | html:合作舞台阶段:朱一文 偶像练习生:200:12 | html:总决赛阶段:朱一文 偶像练习生:200:17,1,6,6
idol_producer_057,朱匀一,html:初评级阶段:朱匀一 偶像练习生:200:15 | html:主题曲考核阶段:朱匀一 偶像练习生:200:11 | html:位置测评阶段:朱匀一 偶像练习生:200:11 | html:排名发布阶段:朱匀一 偶像练习生:200:21 | html:合作舞台阶段:朱匀一 偶像练习生:200:23 | html:总决赛阶段:朱匀一 偶像练习生:200:16,1,6,6
idol_producer_058,朱匀天,html:初评级阶段:朱匀天 偶像练习生:200:4 | html:主题曲考核阶段:朱匀天 偶像练习生:200:7 | html:位置测评阶段:朱匀天 偶像练习生:200:11 | html:排名发布阶段:朱匀天 偶像练习生:200:19 | html:合作舞台阶段:朱匀天 偶像练习生:200:17 | html:总决赛阶段:朱匀天 偶像练习生:200:15,1,6,6
idol_producer_059,李俊毅,html:初评级阶段:李俊毅 偶像练习生:200:15 | html:主题曲考核阶段:李俊毅 偶像练习生:200:11 | html:位置测评阶段:李俊毅 偶像练习生:200:9 | html:排名发布阶段:李俊毅 偶像练习生:200:19 | html:合作舞台阶段:李俊毅 偶像练习生:200:25 | html:总决赛阶段:李俊毅 偶像练习生:200:16,1,6,6
idol_producer_060,李志杰,html:初评级阶段:李志杰 偶像练习生:200:12 | html:主题曲考核阶段:李志杰 偶像练习生:200:15 | html:位置测评阶段:李志杰 偶像练习生:200:3 | html:排名发布阶段:李志杰 偶像练习生:200:11 | html:合作舞台阶段:李志杰 偶像练习生:200:15 | html:总决赛阶段:李志杰 偶像练习生:200:13,1,6,6
idol_producer_061,李权哲,html:初评级阶段:李权哲 偶像练习生:200:3 | html:主题曲考核阶段:李权哲 偶像练习生:200:11 | html:位置测评阶段:李权哲 偶像练习生:200:7 | html:排名发布阶段:李权哲 偶像练习生:200:20 | html:合作舞台阶段:李权哲 偶像练习生:200:25 | html:总决赛阶段:李权哲 偶像练习生:200:21,1,6,6
idol_producer_062,李若天,html:初评级阶段:李若天 偶像练习生:200:11 | html:主题曲考核阶段:李若天 偶像练习生:200:15 | html:位置测评阶段:李若天 偶像练习生:200:12 | html:排名发布阶段:李若天 偶像练习生:200:19 | html:合作舞台阶段:李若天 偶像练习生:200:19 | html:总决赛阶段:李若天 偶像练习生:200:26,1,6,6
idol_producer_063,李让,html:初评级阶段:李让 偶像练习生:200:11 | html:主题曲考核阶段:李让 偶像练习生:200:3 | html:位置测评阶段:李让 偶像练习生:200:14 | html:排名发布阶段:李让 偶像练习生:200:20 | html:合作舞台阶段:李让 偶像练习生:200:21 | html:总决赛阶段:李让 偶像练习生:200:18,1,6,6
idol_producer_064,李鑫岩,html:初评级阶段:李鑫岩 偶像练习生:200:15 | html:主题曲考核阶段:李鑫岩 偶像练习生:200:7 | html:位置测评阶段:李鑫岩 偶像练习生:200:9 | html:排名发布阶段:李鑫岩 偶像练习生:200:15 | html:合作舞台阶段:李鑫岩 偶像练习生:200:11 | html:总决赛阶段:李鑫岩 偶像练习生:200:15,1,6,6
idol_producer_065,李长庚,html:初评级阶段:李长庚 偶像练习生:200:15 | html:主题曲考核阶段:李长庚 偶像练习生:200:10 | html:位置测评阶段:李长庚 偶像练习生:200:11 | html:排名发布阶段:李长庚 偶像练习生:200:22 | html:合作舞台阶段:李长庚 偶像练习生:200:18 | html:总决赛阶段:李长庚 偶像练习生:200:27,1,6,6
idol_producer_066,杨羿,html:初评级阶段:杨羿 偶像练习生:200:15 | html:主题曲考核阶段:杨羿 偶像练习生:200:11 | html:位置测评阶段:杨羿 偶像练习生:200:3 | html:排名发布阶段:杨羿 偶像练习生:200:11 | html:合作舞台阶段:杨羿 偶像练习生:200:11 | html:总决赛阶段:杨羿 偶像练习生:200:11,1,6,6
idol_producer_067,杨非同,html:初评级阶段:杨非同 偶像练习生:200:12 | html:主题曲考核阶段:杨非同 偶像练习生:200:15 | html:位置测评阶段:杨非同 偶像练习生:200:8 | html:排名发布阶段:杨非同 偶像练习生:200:20 | html:合作舞台阶段:杨非同 偶像练习生:200:21 | html:总决赛阶段:杨非同 偶像练习生:200:28,1,6,6
idol_producer_068,林浩楷,html:初评级阶段:林浩楷 偶像练习生:200:13 | html:主题曲考核阶段:林浩楷 偶像练习生:200:11 | html:位置测评阶段:林浩楷 偶像练习生:200:8 | html:排名发布阶段:林浩楷 偶像练习生:200:11 | html:合作舞台阶段:林浩楷 偶像练习生:200:13 | html:总决赛阶段:林浩楷 偶像练习生:200:11,1,6,6
idol_producer_069,梁辉,html:初评级阶段:梁辉 偶像练习生:200:15 | html:主题曲考核阶段:梁辉 偶像练习生:200:11 | html:位置测评阶段:梁辉 偶像练习生:200:6 | html:排名发布阶段:梁辉 偶像练习生:200:19 | html:合作舞台阶段:梁辉 偶像练习生:200:21 | html:总决赛阶段:梁辉 偶像练习生:200:18,1,6,6
idol_producer_070,武连杰,html:初评级阶段:武连杰 偶像练习生:200:15 | html:主题曲考核阶段:武连杰 偶像练习生:200:8 | html:位置测评阶段:武连杰 偶像练习生:200:13 | html:排名发布阶段:武连杰 偶像练习生:200:17 | html:合作舞台阶段:武连杰 偶像练习生:200:11 | html:总决赛阶段:武连杰 偶像练习生:200:13,1,6,6
idol_producer_071,王宥辰,html:初评级阶段:王宥辰 偶像练习生:200:9 | html:主题曲考核阶段:王宥辰 偶像练习生:200:11 | html:位置测评阶段:王宥辰 偶像练习生:200:10 | html:排名发布阶段:王宥辰 偶像练习生:200:15 | html:合作舞台阶段:王宥辰 偶像练习生:200:14 | html:总决赛阶段:王宥辰 偶像练习生:200:13,1,6,6
idol_producer_072,王梓豪,html:初评级阶段:王梓豪 偶像练习生:200:8 | html:主题曲考核阶段:王梓豪 偶像练习生:200:7 | html:位置测评阶段:王梓豪 偶像练习生:200:19 | html:排名发布阶段:王梓豪 偶像练习生:200:8 | html:合作舞台阶段:王梓豪 偶像练习生:200:17 | html:总决赛阶段:王梓豪 偶像练习生:200:13,1,6,6
idol_producer_073,王艺龙,html:初评级阶段:王艺龙 偶像练习生:200:8 | html:主题曲考核阶段:王艺龙 偶像练习生:200:11 | html:位置测评阶段:王艺龙 偶像练习生:200:7 | html:排名发布阶段:王艺龙 偶像练习生:200:19 | html:合作舞台阶段:王艺龙 偶像练习生:200:22 | html:总决赛阶段:王艺龙 偶像练习生:200:23,1,6,6
idol_producer_074,甘俊,html:初评级阶段:甘俊 偶像练习生:200:15 | html:主题曲考核阶段:甘俊 偶像练习生:200:15 | html:位置测评阶段:甘俊 偶像练习生:200:11 | html:排名发布阶段:甘俊 偶像练习生:200:11 | html:合作舞台阶段:甘俊 偶像练习生:200:15 | html:总决赛阶段:甘俊 偶像练习生:200:12,1,6,6
