trainee_id,trainee_name,final_rank,是否成团,weibo_post_count,reposts_sum,comments_sum,likes_sum,query_attempts,query_success,window_success_count,window_count
chuang2021_065,赖耀翔,65,0,137,699,2750,25170,html:初评级阶段:赖耀翔 创造营2021:200:22 | html:小组竞演与主题曲阶段:赖耀翔 创造营2021:200:26 | html:首次排名阶段:赖耀翔 创造营2021:200:21 | html:位置测评与第二次排名阶段:赖耀翔 创造营2021:200:25 | html:主题考核与第三次排名阶段:赖耀翔 创造营2021:200:24 | html:决赛阶段:赖耀翔 创造营2021:200:19,1,6,6
chuang2021_066,曹左,66,0,134,723,3268,27983,html:初评级阶段:曹左 创造营2021:200:26 | html:小组竞演与主题曲阶段:曹左 创造营2021:200:23 | html:首次排名阶段:曹左 创造营2021:200:17 | html:位置测评与第二次排名阶段:曹左 创造营2021:200:21 | html:主题考核与第三次排名阶段:曹左 创造营2021:200:29 | html:决赛阶段:曹左 创造营2021:200:18,1,6,6
chuang2021_067,凌箫,67,0,132,1390,7418,63468,html:初评级阶段:凌箫 创造营2021:200:20 | html:小组竞演与主题曲阶段:凌箫 创造营2021:200:26 | html:首次排名阶段:凌箫 创造营2021:200:23 | html:位置测评与第二次排名阶段:凌箫 创造营2021:200:24 | html:主题考核与第三次排名阶段:凌箫 创造营2021:200:22 | html:决赛阶段:凌箫 创造营2021:200:17,1,6,6
chuang2021_068,李沛洋,68,0,154,959,3729,26411,html:初评级阶段:李沛洋 创造营2021:200:26 | html:小组竞演与主题曲阶段:李沛洋 创造营2021:200:27 | html:首次排名阶段:李沛洋 创造营2021:200:24 | html:位置测评与第二次排名阶段:李沛洋 创造营2021:200:27 | html:主题考核与第三次排名阶段:李沛洋 创造营2021:200:26 | html:决赛阶段:李沛洋 创造营2021:200:24,1,6,6
chuang2021_069,李政庭,69,0,132,382,2474,25324,html:初评级阶段:李政庭 创造营2021:200:20 | html:小组竞演与主题曲阶段:李政庭 创造营2021:200:20 | html:首次排名阶段:李政庭 创造营2021:200:22 | html:位置测评与第二次排名阶段:李政庭 创造营2021:200:24 | html:主题考核与第三次排名阶段:李政庭 创造营2021:200:23 | html:决赛阶段:李政庭 创造营2021:200:23,1,6,6
chuang2021_070,门胁慎刚,70,0,140,1088,3831,48235,html:初评级阶段:门胁慎刚 创造营2021:200:24 | html:小组竞演与主题曲阶段:门胁慎刚 创造营2021:200:22 | html:首次排名阶段:门胁慎刚 创造营2021:200:24 | html:位置测评与第二次排名阶段:门胁慎刚 创造营2021:200:25 | html:主题考核与第三次排名阶段:门胁慎刚 创造营2021:200:19 | html:决赛阶段:门胁慎刚 创造营2021:200:26,1,6,6
chuang2021_071,林豆,71,0,131,3487,6705,47765,html:初评级阶段:林豆 创造营2021:200:25 | html:小组竞演与主题曲阶段:林豆 创造营2021:200:24 | html:首次排名阶段:林豆 创造营2021:200:24 | html:位置测评与第二次排名阶段:林豆 创造营2021:200:21 | html:主题考核与第三次排名阶段:林豆 创造营2021:200:23 | html:决赛阶段:林豆 创造营2021:200:19,1,6,6
chuang2021_072,原部凌,72,0,159,1518,9411,65741,html:初评级阶段:原部凌 创造营2021:200:25 | html:小组竞演与主题曲阶段:原部凌 创造营2021:200:27 | html:首次排名阶段:原部凌 创造营2021:200:23 | html:位置测评与第二次排名阶段:原部凌 创造营2021:200:28 | html:主题考核与第三次排名阶段:原部凌 创造营2021:200:29 | html:决赛阶段:原部凌 创造营2021:200:27,1,6,6
chuang2021_073,陈俊洁,73,0,150,938,4132,29530,html:初评级阶段:陈俊洁 创造营2021:200:25 | html:小组竞演与主题曲阶段:陈俊洁 创造营2021:200:22 | html:首次排名阶段:陈俊洁 创造营2021:200:25 | html:位置测评与第二次排名阶段:陈俊洁 创造营2021:200:25 | html:主题考核与第三次排名阶段:陈俊洁 创造营2021:200:27 | html:决赛阶段:陈俊洁 创造营2021:200:26,1,6,6
chuang2021_074,肖力桓,74,0,154,616,3996,42657,html:初评级阶段:肖力桓 创造营2021:200:23 | html:小组竞演与主题曲阶段:肖力桓 创造营2021:200:27 | html:首次排名阶段:肖力桓 创造营2021:200:23 | html:位置测评与第二次排名阶段:肖力桓 创造营2021:200:26 | html:主题考核与第三次排名阶段:肖力桓 创造营2021:200:27 | html:决赛阶段:肖力桓 创造营2021:200:28,1,6,6
chuang2021_075,刘严冬季,75,0,108,1575,4018,36424,html:初评级阶段:刘严冬季 创造营2021:200:22 | html:小组竞演与主题曲阶段:刘严冬季 创造营2021:200:18 | html:首次排名阶段:刘严冬季 创造营2021:200:20 | html:位置测评与第二次排名阶段:刘严冬季 创造营2021:200:21 | html:主题考核与第三次排名阶段:刘严冬季 创造营2021:200:21 | html:决赛阶段:刘严冬季 创造营2021:200:16,1,6,6
chuang2021_076,郑明鑫,76,0,157,1091,3954,27922,html:初评级阶段:郑明鑫 创造营2021:200:22 | html:小组竞演与主题曲阶段:郑明鑫 创造营2021:200:28 | html:首次排名阶段:郑明鑫 创造营2021:200:23 | html:位置测评与第二次排名阶段:郑明鑫 创造营2021:200:25 | html:主题考核与第三次排名阶段:郑明鑫 创造营2021:200:30 | html:决赛阶段:郑明鑫 创造营2021:200:29,1,6,6
chuang2021_077,刘聪,77,0,112,1614,4452,33273,html:初评级阶段:刘聪 创造营2021:200:25 | html:小组竞演与主题曲阶段:刘聪 创造营2021:200:16 | html:首次排名阶段:刘聪 创造营2021:200:17 | html:位置测评与第二次排名阶段:刘聪 创造营2021:200:13 | html:主题考核与第三次排名阶段:刘聪 创造营2021:200:19 | html:决赛阶段:刘聪 创造营2021:200:22,1,6,6
chuang2021_078,田口馨也,78,0,93,22676,5138,108621,html:初评级阶段:田口馨也 创造营2021:200:14 | html:小组竞演与主题曲阶段:田口馨也 创造营2021:200:16 | html:首次排名阶段:田口馨也 创造营2021:200:18 | html:位置测评与第二次排名阶段:田口馨也 创造营2021:200:20 | html:主题考核与第三次排名阶段:田口馨也 创造营2021:200:17 | html:决赛阶段:田口馨也 创造营2021:200:13,1,6,6
chuang2021_079,谷柳霖,79,0,120,721,4874,58112,html:初评级阶段:谷柳霖 创造营2021:200:21 | html:小组竞演与主题曲阶段:谷柳霖 创造营2021:200:27 | html:首次排名阶段:谷柳霖 创造营2021:200:22 | html:位置测评与第二次排名阶段:谷柳霖 创造营2021:200:21 | html:主题考核与第三次排名阶段:谷柳霖 创造营2021:200:22 | html:决赛阶段:谷柳霖 创造营2021:200:17,1,6,6
chuang2021_080,韦语节,80,0,148,625,3344,47711,html:初评级阶段:韦语节 创造营2021:200:25 | html:小组竞演与主题曲阶段:韦语节 创造营2021:200:22 | html:首次排名阶段:韦语节 创造营2021:200:25 | html:位置测评与第二次排名阶段:韦语节 创造营2021:200:24 | html:主题考核与第三次排名阶段:韦语节 创造营2021:200:25 | html:决赛阶段:韦语节 创造营2021:200:27,1,6,6
chuang2021_081,安迪,81,0,140,3232,5608,57942,html:初评级阶段:安迪 创造营2021:200:25 | html:小组竞演与主题曲阶段:安迪 创造营2021:200:24 | html:首次排名阶段:安迪 创造营2021:200:25 | html:位置测评与第二次排名阶段:安迪 创造营2021:200:25 | html:主题考核与第三次排名阶段:安迪 创造营2021:200:18 | html:决赛阶段:安迪 创造营2021:200:23,1,6,6
chuang2021_082,阿克朱力,82,0,93,721,5172,78265,html:初评级阶段:阿克朱力 创造营2021:200:22 | html:小组竞演与主题曲阶段:阿克朱力 创造营2021:200:21 | html:首次排名阶段:阿克朱力 创造营2021:200:15 | html:位置测评与第二次排名阶段:阿克朱力 创造营2021:200:16 | html:主题考核与第三次排名阶段:阿克朱力 创造营2021:200:13 | html:决赛阶段:阿克朱力 创造营2021:200:16,1,6,6
chuang2021_083,钱政宇,83,0,110,702,3662,31884,html:初评级阶段:钱政宇 创造营2021:200:19 | html:小组竞演与主题曲阶段:钱政宇 创造营2021:200:22 | html:首次排名阶段:钱政宇 创造营2021:200:18 | html:位置测评与第二次排名阶段:钱政宇 创造营2021:200:12 | html:主题考核与第三次排名阶段:钱政宇 创造营2021:200:22 | html:决赛阶段:钱政宇 创造营2021:200:17,1,6,6
chuang2021_084,卢克,84,0,95,2527,6892,100954,html:初评级阶段:卢克 创造营2021:200:22 | html:小组竞演与主题曲阶段:卢克 创造营2021:200:27 | html:首次排名阶段:卢克 创造营2021:200:21 | html:位置测评与第二次排名阶段:卢克 创造营2021:200:19 | html:主题考核与第三次排名阶段:卢克 创造营2021:200:16 | html:决赛阶段:卢克 创造营2021:200:15,1,6,6
chuang2021_085,陈瑞丰,85,0,124,2606,4476,38695,html:初评级阶段:陈瑞丰 创造营2021:200:20 | html:小组竞演与主题曲阶段:陈瑞丰 创造营2021:200:20 | html:首次排名阶段:陈瑞丰 创造营2021:200:18 | html:位置测评与第二次排名阶段:陈瑞丰 创造营2021:200:26 | html:主题考核与第三次排名阶段:陈瑞丰 创造营2021:200:24 | html:决赛阶段:陈瑞丰 创造营2021:200:21,1,6,6
chuang2021_086,李泰龙,86,0,110,960,7643,67374,html:初评级阶段:李泰龙 创造营2021:200:24 | html:小组竞演与主题曲阶段:李泰龙 创造营2021:200:17 | html:首次排名阶段:李泰龙 创造营2021:200:26 | html:位置测评与第二次排名阶段:李泰龙 创造营2021:200:23 | html:主题考核与第三次排名阶段:李泰龙 创造营2021:200:19 | html:决赛阶段:李泰龙 创造营2021:200:16,1,6,6
chuang2021_087,隅田隼平,87,0,100,1798,4602,42088,html:初评级阶段:隅田隼平 创造营2021:200:19 | html:小组竞演与主题曲阶段:隅田隼平 创造营2021:200:19 | html:首次排名阶段:隅田隼平 创造营2021:200:17 | html:位置测评与第二次排名阶段:隅田隼平 创造营2021:200:18 | html:主题考核与第三次排名阶段:隅田隼平 创造营2021:200:18 | html:决赛阶段:隅田隼平 创造营2021:200:19,1,6,6
chuang2021_088,徐圣兹,88,0,139,1379,5347,64800,html:初评级阶段:徐圣兹 创造营2021:200:25 | html:小组竞演与主题曲阶段:徐圣兹 创造营2021:200:29 | html:首次排名阶段:徐圣兹 创造营2021:200:25 | html:位置测评与第二次排名阶段:徐圣兹 创造营2021:200:20 | html:主题考核与第三次排名阶段:徐圣兹 创造营2021:200:28 | html:决赛阶段:徐圣兹 创造营2021:200:17,1,6,6
chuang2021_089,王泽浩,89,0,101,1681,8360,83779,html:初评级阶段:王泽浩 创造营2021:200:25 | html:小组竞演与主题曲阶段:王泽浩 创造营2021:200:21 | html:首次排名阶段:王泽浩 创造营2021:200:20 | html:位置测评与第二次排名阶段:王泽浩 创造营2021:200:19 | html:主题考核与第三次排名阶段:王泽浩 创造营2021:200:16 | html:决赛阶段:王泽浩 创造营2021:200:15,1,6,6
chuang2021_090,和马,退赛,0,127,334,1382,10010,html:初评级阶段:和马 创造营2021:200:23 | html:小组竞演与主题曲阶段:和马 创造营2021:200:21 | html:首次排名阶段:和马 创造营2021:200:23 | html:位置测评与第二次排名阶段:和马 创造营2021:200:21 | html:主题考核与第三次排名阶段:和马 创造营2021:200:18 | html:决赛阶段:和马 创造营2021:200:21,1,6,6
