trainee_id,trainee_name,date,post_count,reposts_sum,comments_sum,likes_sum
chuang2021_051,何圳煜,2021-03-20,3,0,0,12
chuang2021_051,何圳煜,2021-03-30,1,0,3,13
chuang2021_051,何圳煜,2021-03-31,4,76,188,615
chuang2021_051,何圳煜,2021-04-01,2,64,150,629
chuang2021_051,何圳煜,2021-04-02,3,0,18,34
chuang2021_051,何圳煜,2021-04-03,8,0,29,58
chuang2021_051,何圳煜,2021-04-13,9,0,40,52
chuang2021_051,何圳煜,2021-04-14,4,178,1486,50910
chuang2021_051,何圳煜,2021-04-15,3,1,57,48
chuang2021_051,何圳煜,2021-04-16,3,0,27,26
chuang2021_051,何圳煜,2021-04-17,4,655,986,3378
chuang2021_051,何圳煜,2021-04-21,4,1,7,12
chuang2021_051,何圳煜,2021-04-22,14,2,97,95
chuang2021_051,何圳煜,2021-04-23,2,0,30,25
chuang2021_051,何圳煜,2021-04-24,6,5,41,98
chuang2021_052,徐绍岚,2021-02-24,8,1,23,47
chuang2021_052,徐绍岚,2021-02-25,1,0,0,0
chuang2021_052,徐绍岚,2021-02-26,3,56,9,386
chuang2021_052,徐绍岚,2021-02-27,12,298,2509,30949
chuang2021_052,徐绍岚,2021-03-10,5,89,473,20759
chuang2021_052,徐绍岚,2021-03-11,5,112,148,610
chuang2021_052,徐绍岚,2021-03-12,6,2,11,57
chuang2021_052,徐绍岚,2021-03-13,9,0,22,57
chuang2021_052,徐绍岚,2021-03-17,7,109,165,846
chuang2021_052,徐绍岚,2021-03-18,5,3,17,79
chuang2021_052,徐绍岚,2021-03-19,6,122,242,813
chuang2021_052,徐绍岚,2021-03-20,6,109,212,780
chuang2021_052,徐绍岚,2021-04-03,21,4,8,218
chuang2021_052,徐绍岚,2021-04-15,18,60,60,528
chuang2021_052,徐绍岚,2021-04-16,3,0,0,0
chuang2021_052,徐绍岚,2021-04-17,3,0,0,14
chuang2021_052,徐绍岚,2021-04-20,8,0,3,11
chuang2021_052,徐绍岚,2021-04-21,5,16,13,88
chuang2021_052,徐绍岚,2021-04-22,2,5,14,49
chuang2021_052,徐绍岚,2021-04-23,5,168487,279,595
chuang2021_052,徐绍岚,2021-04-24,4,5,16,69
chuang2021_053,何懿峻,2021-02-22,1,0,2,3
chuang2021_053,何懿峻,2021-02-23,8,243,317,3812
chuang2021_053,何懿峻,2021-02-24,2,2,28,142
chuang2021_053,何懿峻,2021-02-25,2,6,114,1307
chuang2021_053,何懿峻,2021-02-26,2,0,0,0
chuang2021_053,何懿峻,2021-02-27,8,243,1972,19500
chuang2021_053,何懿峻,2021-03-10,8,0,3,0
chuang2021_053,何懿峻,2021-03-11,5,0,1,9
chuang2021_053,何懿峻,2021-03-12,4,166,1650,48500
chuang2021_053,何懿峻,2021-03-13,3,0,19,8
chuang2021_053,何懿峻,2021-03-18,2,0,0,0
chuang2021_053,何懿峻,2021-03-19,6,117,248,3378
chuang2021_053,何懿峻,2021-03-20,7,136,350,4838
chuang2021_053,何懿峻,2021-04-01,4,0,2,4
chuang2021_053,何懿峻,2021-04-02,2,3,3,14
chuang2021_053,何懿峻,2021-04-03,10,19,73,490
chuang2021_053,何懿峻,2021-04-06,3,7,27,241
chuang2021_053,何懿峻,2021-04-07,2,0,7,16
chuang2021_053,何懿峻,2021-04-09,1,2,7,39
chuang2021_053,何懿峻,2021-04-10,1,0,1,6
chuang2021_053,何懿峻,2021-04-11,2,0,1,48
chuang2021_053,何懿峻,2021-04-12,2,6,28,116
chuang2021_053,何懿峻,2021-04-13,4,49,365,6568
chuang2021_053,何懿峻,2021-04-14,4,180,1462,51010
chuang2021_053,何懿峻,2021-04-15,1,0,0,0
chuang2021_053,何懿峻,2021-04-17,2,3,4,16
chuang2021_053,何懿峻,2021-04-19,4,3,22,78
chuang2021_053,何懿峻,2021-04-20,2,0,1,4
chuang2021_053,何懿峻,2021-04-21,3,0,0,1
chuang2021_053,何懿峻,2021-04-22,6,174,537,15576
chuang2021_053,何懿峻,2021-04-23,2,168487,278,578
chuang2021_053,何懿峻,2021-04-24,4,8,27,83
chuang2021_054,张璋,2021-02-26,6,0,3,9
chuang2021_054,张璋,2021-02-27,18,245,1933,19459
chuang2021_054,张璋,2021-03-06,6,2,3,5
chuang2021_054,张璋,2021-03-07,2,0,2,1
chuang2021_054,张璋,2021-03-08,5,209,1405,41027
chuang2021_054,张璋,2021-03-09,3,0,2,20
chuang2021_054,张璋,2021-03-10,3,0,4,9
chuang2021_054,张璋,2021-03-11,4,111,158,675
chuang2021_054,张璋,2021-03-12,1,0,2,5
chuang2021_054,张璋,2021-03-13,1,5,118,2016
chuang2021_054,张璋,2021-03-17,9,96,121,216
chuang2021_054,张璋,2021-03-19,9,13,113,345
chuang2021_054,张璋,2021-03-20,5,129,152,251
chuang2021_054,张璋,2021-03-30,10,31,141,3381
chuang2021_054,张璋,2021-03-31,5,0,0,1
chuang2021_054,张璋,2021-04-01,1,0,0,0
chuang2021_054,张璋,2021-04-02,3,0,0,4
chuang2021_054,张璋,2021-04-03,5,3,34,111
chuang2021_054,张璋,2021-04-14,2,0,3,58
chuang2021_054,张璋,2021-04-15,7,2,66,134
chuang2021_054,张璋,2021-04-16,9,3,13,26
chuang2021_054,张璋,2021-04-17,8,1,135,339
chuang2021_054,张璋,2021-04-22,12,174,540,15616
chuang2021_054,张璋,2021-04-23,6,1,4,9
chuang2021_054,张璋,2021-04-24,9,11,35,143
chuang2021_055,范臻尔,2021-02-24,1,0,0,0
chuang2021_055,范臻尔,2021-02-25,2,7,8,152
chuang2021_055,范臻尔,2021-02-26,4,1,2,6
chuang2021_055,范臻尔,2021-02-27,19,267,2457,22113
chuang2021_055,范臻尔,2021-03-13,25,1,5,3
chuang2021_055,范臻尔,2021-03-18,3,37,452,25219
chuang2021_055,范臻尔,2021-03-19,12,350,1044,28014
chuang2021_055,范臻尔,2021-03-20,9,31,277,13231
chuang2021_055,范臻尔,2021-03-29,4,385,1561,94812
chuang2021_055,范臻尔,2021-03-30,5,0,2,13
chuang2021_055,范臻尔,2021-03-31,3,0,1,2
chuang2021_055,范臻尔,2021-04-02,5,3,0,5
chuang2021_055,范臻尔,2021-04-03,5,0,1,5
chuang2021_055,范臻尔,2021-04-11,5,29,34,39
chuang2021_055,范臻尔,2021-04-12,2,0,0,11
chuang2021_055,范臻尔,2021-04-13,13,230,572,6787
chuang2021_055,范臻尔,2021-04-14,2,178,1452,50886
chuang2021_055,范臻尔,2021-04-15,1,0,0,0
chuang2021_055,范臻尔,2021-04-17,2,0,1,10
chuang2021_055,范臻尔,2021-04-18,3,1,6,20
chuang2021_055,范臻尔,2021-04-20,1,1,16,28
chuang2021_055,范臻尔,2021-04-21,4,78872,1153,6587
chuang2021_055,范臻尔,2021-04-22,4,101,475,16296
chuang2021_055,范臻尔,2021-04-23,5,833,1018,4085
chuang2021_055,范臻尔,2021-04-24,3,5,15,61
chuang2021_056,大卫,2021-02-27,21,432,1635,23447
chuang2021_056,大卫,2021-03-13,19,1156,875,14524
chuang2021_056,大卫,2021-03-19,2,1,10,31
chuang2021_056,大卫,2021-03-20,20,15,94,583
chuang2021_056,大卫,2021-03-26,1,0,1,4
chuang2021_056,大卫,2021-03-27,3,3,8,43
chuang2021_056,大卫,2021-03-28,2,3,18,188
chuang2021_056,大卫,2021-03-29,2,0,6,5
chuang2021_056,大卫,2021-03-30,1,0,0,0
chuang2021_056,大卫,2021-03-31,4,3,31,76
chuang2021_056,大卫,2021-04-01,4,22,146,252
chuang2021_056,大卫,2021-04-02,3,1,14,20
chuang2021_056,大卫,2021-04-14,8,23,34,173
chuang2021_056,大卫,2021-04-15,4,38,30,345
chuang2021_056,大卫,2021-04-16,4,23,160,775
chuang2021_056,大卫,2021-04-17,3,0,5,31
chuang2021_056,大卫,2021-04-24,24,718,778,5276
chuang2021_057,李泽坤,2021-02-19,3,3,7,105
chuang2021_057,李泽坤,2021-02-20,3,1,1,4
chuang2021_057,李泽坤,2021-02-22,2,2,1,4
chuang2021_057,李泽坤,2021-02-23,2,4,0,5
chuang2021_057,李泽坤,2021-02-24,4,4,29,150
chuang2021_057,李泽坤,2021-02-25,2,6,114,1307
chuang2021_057,李泽坤,2021-02-27,7,243,1970,19500
chuang2021_057,李泽坤,2021-03-13,22,8,9,33
chuang2021_057,李泽坤,2021-03-15,2,6,132,1042
chuang2021_057,李泽坤,2021-03-16,1,0,0,0
chuang2021_057,李泽坤,2021-03-17,7,92,534,593
chuang2021_057,李泽坤,2021-03-18,2,0,0,0
chuang2021_057,李泽坤,2021-03-19,4,64,194,195
chuang2021_057,李泽坤,2021-03-20,5,260,1771,49725
chuang2021_057,李泽坤,2021-03-28,2,0,0,5
chuang2021_057,李泽坤,2021-03-29,1,0,1,2
chuang2021_057,李泽坤,2021-03-30,1,0,0,0
chuang2021_057,李泽坤,2021-03-31,1,0,0,0
chuang2021_057,李泽坤,2021-04-02,5,0,0,0
chuang2021_057,李泽坤,2021-04-03,10,0,0,0
chuang2021_057,李泽坤,2021-04-04,1,0,0,0
chuang2021_057,李泽坤,2021-04-08,10,0,0,0
chuang2021_057,李泽坤,2021-04-09,1,0,1,0
chuang2021_057,李泽坤,2021-04-10,1,0,0,0
chuang2021_057,李泽坤,2021-04-11,2,0,5,1
chuang2021_057,李泽坤,2021-04-13,2,0,5,9
chuang2021_057,李泽坤,2021-04-21,1,352,264,778
chuang2021_057,李泽坤,2021-04-22,1,10,12,22
chuang2021_057,李泽坤,2021-04-23,3,5,20,77
chuang2021_057,李泽坤,2021-04-24,5,40,55,192
chuang2021_058,林煜修,2021-02-27,22,255,2016,19558
chuang2021_058,林煜修,2021-03-13,27,1,14,61
chuang2021_058,林煜修,2021-03-20,27,23,31,189
chuang2021_058,林煜修,2021-03-30,2,0,0,0
chuang2021_058,林煜修,2021-03-31,7,1,24,64
chuang2021_058,林煜修,2021-04-01,4,6,8,35
chuang2021_058,林煜修,2021-04-03,1,0,8,13
chuang2021_058,林煜修,2021-04-15,4,29,119,466
chuang2021_058,林煜修,2021-04-16,13,27,231,911
chuang2021_058,林煜修,2021-04-17,3,0,3,14
chuang2021_058,林煜修,2021-04-23,16,21,160,620
chuang2021_058,林煜修,2021-04-24,8,6,30,126
chuang2021_059,李家豪,2021-02-24,4,2,28,142
chuang2021_059,李家豪,2021-02-25,1,1,39,128
chuang2021_059,李家豪,2021-02-26,3,2,2,10
chuang2021_059,李家豪,2021-02-27,18,249,2035,19771
chuang2021_059,李家豪,2021-03-09,2,0,2,20
chuang2021_059,李家豪,2021-03-10,4,0,3,3
chuang2021_059,李家豪,2021-03-11,7,64,363,411
chuang2021_059,李家豪,2021-03-12,2,56,314,388
chuang2021_059,李家豪,2021-03-13,11,1,9,10
chuang2021_059,李家豪,2021-03-15,8,8,154,1081
chuang2021_059,李家豪,2021-03-16,1,0,0,0
chuang2021_059,李家豪,2021-03-17,6,116,545,522
chuang2021_059,李家豪,2021-03-18,6,0,6,23
chuang2021_059,李家豪,2021-03-19,3,0,1,4
chuang2021_059,李家豪,2021-03-20,2,0,1,4
chuang2021_059,李家豪,2021-03-22,4,2,2,10
chuang2021_059,李家豪,2021-03-23,6,9,36,198
chuang2021_059,李家豪,2021-03-24,2,3,2,24
chuang2021_059,李家豪,2021-03-26,1,0,0,0
chuang2021_059,李家豪,2021-03-29,1,0,0,0
chuang2021_059,李家豪,2021-03-30,1,1,0,1
chuang2021_059,李家豪,2021-03-31,7,4,2,7
chuang2021_059,李家豪,2021-04-01,4,2,0,3
chuang2021_059,李家豪,2021-04-02,1,0,0,0
chuang2021_059,李家豪,2021-04-03,1,2,8,16
chuang2021_059,李家豪,2021-04-04,2,0,3,12
chuang2021_059,李家豪,2021-04-05,1,79,544,1615
chuang2021_059,李家豪,2021-04-06,1,0,3,3
chuang2021_059,李家豪,2021-04-19,10,0,0,0
chuang2021_059,李家豪,2021-04-20,3,1,5,17
chuang2021_059,李家豪,2021-04-21,2,0,1,15
chuang2021_059,李家豪,2021-04-22,3,1,1,9
chuang2021_059,李家豪,2021-04-24,1,5,15,60
chuang2021_060,都筑雄哉,2021-02-22,1,0,0,0
chuang2021_060,都筑雄哉,2021-02-23,1,0,40,130
chuang2021_060,都筑雄哉,2021-02-24,3,0,13,22
chuang2021_060,都筑雄哉,2021-02-25,1,0,0,0
chuang2021_060,都筑雄哉,2021-02-27,16,562,2339,23834
chuang2021_060,都筑雄哉,2021-03-03,9,48,442,5984
chuang2021_060,都筑雄哉,2021-03-04,2,0,1,2
chuang2021_060,都筑雄哉,2021-03-05,4,229,699,21043
chuang2021_060,都筑雄哉,2021-03-08,5,214,1417,41035
chuang2021_060,都筑雄哉,2021-03-09,2,0,12,38
chuang2021_060,都筑雄哉,2021-03-10,1,0,3,0
chuang2021_060,都筑雄哉,2021-03-17,21,0,0,0
chuang2021_060,都筑雄哉,2021-03-18,5,1,1,10
chuang2021_060,都筑雄哉,2021-03-19,2,3,10,32
chuang2021_060,都筑雄哉,2021-03-20,1,0,0,9
chuang2021_060,都筑雄哉,2021-03-24,1,1,5,28
chuang2021_060,都筑雄哉,2021-03-25,3,85,354,1882
chuang2021_060,都筑雄哉,2021-03-26,3,0,0,5
chuang2021_060,都筑雄哉,2021-03-27,4,16,116,1006
chuang2021_060,都筑雄哉,2021-03-28,2,10,115,691
chuang2021_060,都筑雄哉,2021-03-31,4,13,152,809
chuang2021_060,都筑雄哉,2021-04-02,2,0,6,82
chuang2021_060,都筑雄哉,2021-04-04,1,0,0,0
chuang2021_060,都筑雄哉,2021-04-06,3,1,2,10
chuang2021_060,都筑雄哉,2021-04-07,5,50,55,282
chuang2021_060,都筑雄哉,2021-04-08,4,15,191,1435
chuang2021_060,都筑雄哉,2021-04-09,2,7,133,733
chuang2021_060,都筑雄哉,2021-04-10,2,34,42,309
chuang2021_060,都筑雄哉,2021-04-12,3,1,15,49
chuang2021_060,都筑雄哉,2021-04-13,1,0,0,0
chuang2021_060,都筑雄哉,2021-04-15,1,0,0,8
chuang2021_060,都筑雄哉,2021-04-17,1,0,1,2
chuang2021_060,都筑雄哉,2021-04-20,1,4,80,477
chuang2021_060,都筑雄哉,2021-04-21,2,10,104,738
chuang2021_060,都筑雄哉,2021-04-22,3,51,315,2100
chuang2021_060,都筑雄哉,2021-04-23,1,0,2,18
chuang2021_060,都筑雄哉,2021-04-24,2,5,15,61
chuang2021_061,刘唐辉,2021-02-26,2,0,0,0
chuang2021_061,刘唐辉,2021-02-27,22,243,1970,19503
chuang2021_061,刘唐辉,2021-03-11,7,309,634,2823
chuang2021_061,刘唐辉,2021-03-12,7,200,214,745
chuang2021_061,刘唐辉,2021-03-13,8,518,553,4920
chuang2021_061,刘唐辉,2021-03-20,27,251,494,3357
chuang2021_061,刘唐辉,2021-03-23,2,0,0,11
chuang2021_061,刘唐辉,2021-03-24,4,6,16,49
chuang2021_061,刘唐辉,2021-03-25,1,0,0,3
chuang2021_061,刘唐辉,2021-03-27,2,0,1,18
chuang2021_061,刘唐辉,2021-03-28,1,1,0,1
chuang2021_061,刘唐辉,2021-03-29,3,0,3,7
chuang2021_061,刘唐辉,2021-03-30,3,0,1,6
chuang2021_061,刘唐辉,2021-03-31,1,0,0,2
chuang2021_061,刘唐辉,2021-04-01,1,0,0,0
chuang2021_061,刘唐辉,2021-04-02,1,0,0,0
chuang2021_061,刘唐辉,2021-04-03,6,9,12,83
chuang2021_061,刘唐辉,2021-04-04,1,0,0,0
chuang2021_061,刘唐辉,2021-04-05,1,0,0,0
chuang2021_061,刘唐辉,2021-04-07,2,0,0,2
chuang2021_061,刘唐辉,2021-04-09,1,0,0,1
chuang2021_061,刘唐辉,2021-04-10,1,0,0,2
chuang2021_061,刘唐辉,2021-04-11,1,0,1,3
chuang2021_061,刘唐辉,2021-04-12,2,994,25,106
chuang2021_061,刘唐辉,2021-04-13,3,0,3,3
chuang2021_061,刘唐辉,2021-04-14,1,0,0,2
chuang2021_061,刘唐辉,2021-04-15,1,0,0,1
chuang2021_061,刘唐辉,2021-04-16,1,0,0,1
chuang2021_061,刘唐辉,2021-04-17,1,0,2,4
chuang2021_061,刘唐辉,2021-04-18,5,0,5,21
chuang2021_061,刘唐辉,2021-04-19,2,0,0,4
chuang2021_061,刘唐辉,2021-04-20,2,4,3,20
chuang2021_061,刘唐辉,2021-04-21,4,5,8,52
chuang2021_061,刘唐辉,2021-04-23,2,2,13,51
chuang2021_061,刘唐辉,2021-04-24,7,12,39,285
chuang2021_062,怿涵,2021-02-27,25,250,1948,19901
chuang2021_062,怿涵,2021-03-12,1,0,0,0
chuang2021_062,怿涵,2021-03-13,20,72,63,466
chuang2021_062,怿涵,2021-03-20,23,0,31,151
chuang2021_062,怿涵,2021-04-01,2,0,0,0
chuang2021_062,怿涵,2021-04-02,17,166,137,1006
chuang2021_062,怿涵,2021-04-03,8,6,15,60
chuang2021_062,怿涵,2021-04-12,1,2,12,43
chuang2021_062,怿涵,2021-04-13,3,0,0,2
chuang2021_062,怿涵,2021-04-14,1,0,0,1
chuang2021_062,怿涵,2021-04-15,1,0,0,0
chuang2021_062,怿涵,2021-04-16,13,0,11,88
chuang2021_062,怿涵,2021-04-17,3,0,0,20
chuang2021_062,怿涵,2021-04-21,2,2,11,39
chuang2021_062,怿涵,2021-04-22,6,7,8,44
chuang2021_062,怿涵,2021-04-23,7,14,33,145
chuang2021_062,怿涵,2021-04-24,11,56,69,474
chuang2021_063,喜内优心,2021-02-26,8,181,364,10018
chuang2021_063,喜内优心,2021-02-27,15,243,1934,19472
chuang2021_063,喜内优心,2021-03-13,24,870,963,10676
chuang2021_063,喜内优心,2021-03-20,21,365,619,10054
chuang2021_063,喜内优心,2021-03-31,7,76,198,421
chuang2021_063,喜内优心,2021-04-01,3,0,9,40
chuang2021_063,喜内优心,2021-04-02,11,7,30,156
chuang2021_063,喜内优心,2021-04-03,5,11,17,94
chuang2021_063,喜内优心,2021-04-14,5,5,20,110
chuang2021_063,喜内优心,2021-04-15,8,61,4972,2552
chuang2021_063,喜内优心,2021-04-16,9,28,100,382
chuang2021_063,喜内优心,2021-04-17,5,0,16,51
chuang2021_063,喜内优心,2021-04-23,3,0,1,8
chuang2021_063,喜内优心,2021-04-24,25,22,69,480
chuang2021_064,李嘉祥,2021-02-27,22,126,334,1057
chuang2021_064,李嘉祥,2021-03-13,24,2199,3691,65690
chuang2021_064,李嘉祥,2021-03-20,25,247,1897,47376
chuang2021_064,李嘉祥,2021-03-31,4,3,53,148
chuang2021_064,李嘉祥,2021-04-01,4,0,19,35
chuang2021_064,李嘉祥,2021-04-02,8,0,14,29
chuang2021_064,李嘉祥,2021-04-03,7,1,52,103
chuang2021_064,李嘉祥,2021-04-12,2,2,5,19
chuang2021_064,李嘉祥,2021-04-13,5,15,39,88
chuang2021_064,李嘉祥,2021-04-14,2,7,9,28
chuang2021_064,李嘉祥,2021-04-15,2,4,10,44
chuang2021_064,李嘉祥,2021-04-16,7,12,63,92
chuang2021_064,李嘉祥,2021-04-17,9,144,385,2978
chuang2021_064,李嘉祥,2021-04-20,1,1,16,28
chuang2021_064,李嘉祥,2021-04-21,3,0,33,37
chuang2021_064,李嘉祥,2021-04-22,6,4,112,332
chuang2021_064,李嘉祥,2021-04-23,3,1,11,91
chuang2021_064,李嘉祥,2021-04-24,9,14,69,190
chuang2021_065,赖耀翔,2021-02-20,4,2,7,14
chuang2021_065,赖耀翔,2021-02-22,5,3,69,377
chuang2021_065,赖耀翔,2021-02-23,3,5,14,63
chuang2021_065,赖耀翔,2021-02-25,1,6,6,150
chuang2021_065,赖耀翔,2021-02-26,1,6,4,15
chuang2021_065,赖耀翔,2021-02-27,8,243,1970,19501
chuang2021_065,赖耀翔,2021-03-09,3,0,2,19
chuang2021_065,赖耀翔,2021-03-10,2,0,3,2
chuang2021_065,赖耀翔,2021-03-11,4,1,6,21
chuang2021_065,赖耀翔,2021-03-12,1,1,1,26
chuang2021_065,赖耀翔,2021-03-13,16,313,365,1681
chuang2021_065,赖耀翔,2021-03-20,21,1,12,130
chuang2021_065,赖耀翔,2021-03-27,2,0,21,131
chuang2021_065,赖耀翔,2021-03-28,1,0,0,2
chuang2021_065,赖耀翔,2021-03-29,13,0,0,8
chuang2021_065,赖耀翔,2021-03-30,3,0,0,9
chuang2021_065,赖耀翔,2021-03-31,2,5,12,57
chuang2021_065,赖耀翔,2021-04-01,1,0,1,0
chuang2021_065,赖耀翔,2021-04-03,3,104,177,2589
chuang2021_065,赖耀翔,2021-04-04,4,1,2,2
chuang2021_065,赖耀翔,2021-04-05,1,1,13,83
chuang2021_065,赖耀翔,2021-04-06,2,0,15,3
chuang2021_065,赖耀翔,2021-04-07,3,0,1,2
chuang2021_065,赖耀翔,2021-04-08,2,0,0,2
chuang2021_065,赖耀翔,2021-04-09,1,0,1,0
chuang2021_065,赖耀翔,2021-04-11,3,0,0,0
chuang2021_065,赖耀翔,2021-04-12,2,0,3,2
chuang2021_065,赖耀翔,2021-04-14,3,1,3,22
chuang2021_065,赖耀翔,2021-04-16,2,0,0,21
chuang2021_065,赖耀翔,2021-04-17,1,0,1,10
chuang2021_065,赖耀翔,2021-04-19,8,0,2,21
chuang2021_065,赖耀翔,2021-04-20,1,1,12,71
chuang2021_065,赖耀翔,2021-04-21,2,0,9,58
chuang2021_065,赖耀翔,2021-04-22,1,0,0,4
chuang2021_065,赖耀翔,2021-04-24,7,5,18,74
chuang2021_066,曹左,2021-02-20,1,0,0,4
chuang2021_066,曹左,2021-02-21,1,0,0,0
chuang2021_066,曹左,2021-02-22,3,0,18,33
chuang2021_066,曹左,2021-02-23,4,59,207,1527
chuang2021_066,曹左,2021-02-24,2,0,0,5
chuang2021_066,曹左,2021-02-25,1,5,75,1179
chuang2021_066,曹左,2021-02-26,4,0,1,3
chuang2021_066,曹左,2021-02-27,10,249,1980,19523
chuang2021_066,曹左,2021-03-11,8,129,181,757
chuang2021_066,曹左,2021-03-13,15,88,214,2690
chuang2021_066,曹左,2021-03-15,2,6,132,1049
chuang2021_066,曹左,2021-03-16,1,0,0,0
chuang2021_066,曹左,2021-03-17,3,0,0,3
chuang2021_066,曹左,2021-03-18,1,4,16,112
chuang2021_066,曹左,2021-03-19,4,117,161,380
chuang2021_066,曹左,2021-03-20,6,9,21,88
chuang2021_066,曹左,2021-03-30,2,4,11,24
chuang2021_066,曹左,2021-03-31,2,5,6,43
chuang2021_066,曹左,2021-04-01,8,2,8,51
chuang2021_066,曹左,2021-04-02,9,3,25,62
chuang2021_066,曹左,2021-04-07,1,0,0,12
chuang2021_066,曹左,2021-04-08,2,3,15,8
chuang2021_066,曹左,2021-04-09,7,8,33,42
chuang2021_066,曹左,2021-04-10,2,0,3,15
chuang2021_066,曹左,2021-04-11,2,0,11,18
chuang2021_066,曹左,2021-04-12,1,12,14,23
chuang2021_066,曹左,2021-04-13,3,1,17,29
chuang2021_066,曹左,2021-04-14,1,0,5,5
chuang2021_066,曹左,2021-04-15,6,1,20,23
chuang2021_066,曹左,2021-04-16,1,1,4,10
chuang2021_066,曹左,2021-04-17,3,0,5,17
chuang2021_066,曹左,2021-04-18,1,0,4,0
chuang2021_066,曹左,2021-04-19,2,0,3,15
chuang2021_066,曹左,2021-04-20,3,3,10,43
chuang2021_066,曹左,2021-04-21,2,0,4,10
chuang2021_066,曹左,2021-04-22,3,8,33,69
chuang2021_066,曹左,2021-04-23,2,1,3,15
chuang2021_066,曹左,2021-04-24,5,5,28,96
chuang2021_067,凌箫,2021-02-20,2,4,28,99
chuang2021_067,凌箫,2021-02-21,2,3,22,51
chuang2021_067,凌箫,2021-02-22,5,3,84,395
chuang2021_067,凌箫,2021-02-23,2,0,12,20
chuang2021_067,凌箫,2021-02-24,1,3,18,8
chuang2021_067,凌箫,2021-02-26,1,0,6,16
chuang2021_067,凌箫,2021-02-27,7,242,1999,19992
chuang2021_067,凌箫,2021-03-12,11,2,4,36
chuang2021_067,凌箫,2021-03-13,15,0,40,78
chuang2021_067,凌箫,2021-03-19,3,48,228,775
chuang2021_067,凌箫,2021-03-20,20,22,108,306
chuang2021_067,凌箫,2021-03-28,1,0,1,11
chuang2021_067,凌箫,2021-03-29,3,0,7,24
chuang2021_067,凌箫,2021-03-30,5,0,39,57
chuang2021_067,凌箫,2021-04-01,5,1,20,87
chuang2021_067,凌箫,2021-04-02,4,1,9,23
chuang2021_067,凌箫,2021-04-03,6,1049,4602,40967
chuang2021_067,凌箫,2021-04-07,3,0,12,93
chuang2021_067,凌箫,2021-04-08,3,1,13,32
chuang2021_067,凌箫,2021-04-09,1,0,1,0
chuang2021_067,凌箫,2021-04-10,2,0,0,0
chuang2021_067,凌箫,2021-04-11,4,0,15,34
chuang2021_067,凌箫,2021-04-12,2,1,0,1
chuang2021_067,凌箫,2021-04-15,3,0,2,0
chuang2021_067,凌箫,2021-04-17,4,3,38,98
chuang2021_067,凌箫,2021-04-18,5,0,8,33
chuang2021_067,凌箫,2021-04-19,2,0,2,0
chuang2021_067,凌箫,2021-04-20,2,1,64,126
chuang2021_067,凌箫,2021-04-21,2,1,18,24
chuang2021_067,凌箫,2021-04-22,1,0,1,10
chuang2021_067,凌箫,2021-04-24,5,5,17,72
chuang2021_068,李沛洋,2021-02-26,5,2,12,28
chuang2021_068,李沛洋,2021-02-27,21,249,1986,19590
chuang2021_068,李沛洋,2021-03-13,27,60,293,1673
chuang2021_068,李沛洋,2021-03-19,1,0,2,12
chuang2021_068,李沛洋,2021-03-20,23,4,24,82
chuang2021_068,李沛洋,2021-03-30,9,0,16,47
chuang2021_068,李沛洋,2021-03-31,2,0,3,11
chuang2021_068,李沛洋,2021-04-01,5,0,1,12
chuang2021_068,李沛洋,2021-04-02,6,19,31,165
chuang2021_068,李沛洋,2021-04-03,5,6,40,103
chuang2021_068,李沛洋,2021-04-15,3,0,0,11
chuang2021_068,李沛洋,2021-04-16,11,84,258,453
chuang2021_068,李沛洋,2021-04-17,12,133,383,1278
chuang2021_068,李沛洋,2021-04-24,24,402,680,2946
chuang2021_069,李政庭,2021-02-27,20,270,2004,19564
chuang2021_069,李政庭,2021-03-13,20,89,226,5086
chuang2021_069,李政庭,2021-03-20,22,10,71,139
chuang2021_069,李政庭,2021-04-01,6,0,6,10
chuang2021_069,李政庭,2021-04-02,11,0,9,19
chuang2021_069,李政庭,2021-04-03,7,0,4,10
chuang2021_069,李政庭,2021-04-11,7,0,0,0
chuang2021_069,李政庭,2021-04-12,3,0,0,0
chuang2021_069,李政庭,2021-04-13,5,0,1,2
chuang2021_069,李政庭,2021-04-14,2,0,7,21
chuang2021_069,李政庭,2021-04-15,5,1,3,15
chuang2021_069,李政庭,2021-04-16,1,0,0,0
chuang2021_069,李政庭,2021-04-19,1,0,3,4
chuang2021_069,李政庭,2021-04-20,4,0,2,12
chuang2021_069,李政庭,2021-04-21,1,0,4,6
chuang2021_069,李政庭,2021-04-22,5,3,93,298
chuang2021_069,李政庭,2021-04-23,4,2,15,56
chuang2021_069,李政庭,2021-04-24,8,7,26,82
chuang2021_070,门胁慎刚,2021-02-20,2,0,0,6
chuang2021_070,门胁慎刚,2021-02-22,1,3,68,373
chuang2021_070,门胁慎刚,2021-02-23,1,0,0,0
chuang2021_070,门胁慎刚,2021-02-24,1,0,0,0
chuang2021_070,门胁慎刚,2021-02-25,4,0,7,9
chuang2021_070,门胁慎刚,2021-02-26,3,0,6,5
chuang2021_070,门胁慎刚,2021-02-27,12,281,2008,20180
chuang2021_070,门胁慎刚,2021-03-11,6,2,39,439
chuang2021_070,门胁慎刚,2021-03-12,6,58,281,7709
chuang2021_070,门胁慎刚,2021-03-13,10,22,228,4105
chuang2021_070,门胁慎刚,2021-03-16,2,15,114,2736
chuang2021_070,门胁慎刚,2021-03-17,5,29,49,345
