scraped_at,show_id,show_name,trainee_id,trainee_name,keyword,post_id,post_url,created_at,source,text_raw,text_clean,reposts_count,comments_count,attitudes_count,search_source,search_page,page_rank,query_success,window_label,window_start,window_end,window_keyword,week_no,episode_no
2026-05-03 21:26:46,idol_producer,偶像练习生,idol_producer_077,罗杰,罗杰 偶像练习生,4225894895992761,https://m.weibo.cn/detail/4225894895992761,2018-04-06 19:48:00,iPhone客户端,"<p class=""txt"" nick-name=""不知道叫什么了所以随便吧"" node-type=""feed_list_content"">
<a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a> 一会记得找镜头//<a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a>:我是<a href=""/weibo?q=%23%E5%81%B6%E5%83%8F%E7%BB%83%E4%B9%A0%E7%94%9F%23"" target=""_blank"">#偶像练习生#</a> 罗杰，全民制作人，谢谢关照！                </p>",@MERXIC-ROGER罗杰 一会记得找镜头// @MERXIC-ROGER罗杰 :我是 #偶像练习生# 罗杰，全民制作人，谢谢关照！,0,0,0,s.weibo.com,1,7,1,总决赛阶段,2018-03-24,2018-04-06,罗杰 偶像练习生,11,12
2026-05-03 21:26:46,idol_producer,偶像练习生,idol_producer_077,罗杰,罗杰 偶像练习生,4225894803819828,https://m.weibo.cn/detail/4225894803819828,2018-04-06 19:48:00,iPhone客户端,"<p class=""txt"" nick-name=""不知道叫什么了所以随便吧"" node-type=""feed_list_content"">
<a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a> <img alt=""[心]"" class=""face"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/79/201810_xin_mobile.png"" title=""[心]""/><img alt=""[心]"" class=""face"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/79/201810_xin_mobile.png"" title=""[心]""/><img alt=""[心]"" class=""face"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/79/201810_xin_mobile.png"" title=""[心]""/>//<a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a>:我是<a href=""/weibo?q=%23%E5%81%B6%E5%83%8F%E7%BB%83%E4%B9%A0%E7%94%9F%23"" target=""_blank"">#偶像练习生#</a> 罗杰，全民制作人，谢谢关照！                </p>",@MERXIC-ROGER罗杰 // @MERXIC-ROGER罗杰 :我是 #偶像练习生# 罗杰，全民制作人，谢谢关照！,0,0,0,s.weibo.com,1,8,1,总决赛阶段,2018-03-24,2018-04-06,罗杰 偶像练习生,11,12
2026-05-03 21:26:46,idol_producer,偶像练习生,idol_producer_077,罗杰,罗杰 偶像练习生,4225894753402755,https://m.weibo.cn/detail/4225894753402755,2018-04-06 19:48:00,iPhone客户端,"<p class=""txt"" nick-name=""不知道叫什么了所以随便吧"" node-type=""feed_list_content"">
<img alt=""[作揖]"" class=""face"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/da/201810_zuoyi_mobile.png"" title=""[作揖]""/><img alt=""[作揖]"" class=""face"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/da/201810_zuoyi_mobile.png"" title=""[作揖]""/><img alt=""[作揖]"" class=""face"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/da/201810_zuoyi_mobile.png"" title=""[作揖]""/>//<a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a>:我是<a href=""/weibo?q=%23%E5%81%B6%E5%83%8F%E7%BB%83%E4%B9%A0%E7%94%9F%23"" target=""_blank"">#偶像练习生#</a> 罗杰，全民制作人，谢谢关照！                </p>",// @MERXIC-ROGER罗杰 :我是 #偶像练习生# 罗杰，全民制作人，谢谢关照！,0,0,0,s.weibo.com,1,9,1,总决赛阶段,2018-03-24,2018-04-06,罗杰 偶像练习生,11,12
2026-05-03 21:26:46,idol_producer,偶像练习生,idol_producer_077,罗杰,罗杰 偶像练习生,4225894731875242,https://m.weibo.cn/detail/4225894731875242,2018-04-06 19:48:00,iPhone客户端,"<p class=""txt"" nick-name=""不知道叫什么了所以随便吧"" node-type=""feed_list_content"">
<a href=""/weibo?q=%23%E7%BD%97%E6%9D%B0%23"" target=""_blank"">#罗杰#</a>//<a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a>:我是<a href=""/weibo?q=%23%E5%81%B6%E5%83%8F%E7%BB%83%E4%B9%A0%E7%94%9F%23"" target=""_blank"">#偶像练习生#</a> 罗杰，全民制作人，谢谢关照！                </p>",#罗杰# // @MERXIC-ROGER罗杰 :我是 #偶像练习生# 罗杰，全民制作人，谢谢关照！,0,0,0,s.weibo.com,2,1,1,总决赛阶段,2018-03-24,2018-04-06,罗杰 偶像练习生,11,12
2026-05-03 21:26:46,idol_producer,偶像练习生,idol_producer_077,罗杰,罗杰 偶像练习生,4225894698098598,https://m.weibo.cn/detail/4225894698098598,2018-04-06 19:47:00,iPhone客户端,"<p class=""txt"" nick-name=""不知道叫什么了所以随便吧"" node-type=""feed_list_content"">
                    加油//<a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a>:我是<a href=""/weibo?q=%23%E5%81%B6%E5%83%8F%E7%BB%83%E4%B9%A0%E7%94%9F%23"" target=""_blank"">#偶像练习生#</a> 罗杰，全民制作人，谢谢关照！                </p>",加油// @MERXIC-ROGER罗杰 :我是 #偶像练习生# 罗杰，全民制作人，谢谢关照！,0,0,0,s.weibo.com,2,2,1,总决赛阶段,2018-03-24,2018-04-06,罗杰 偶像练习生,11,12
2026-05-03 21:26:46,idol_producer,偶像练习生,idol_producer_077,罗杰,罗杰 偶像练习生,4225894677261298,https://m.weibo.cn/detail/4225894677261298,2018-04-06 19:47:00,iPhone客户端,"<p class=""txt"" nick-name=""不知道叫什么了所以随便吧"" node-type=""feed_list_content"">
<a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a>//<a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a>:我是<a href=""/weibo?q=%23%E5%81%B6%E5%83%8F%E7%BB%83%E4%B9%A0%E7%94%9F%23"" target=""_blank"">#偶像练习生#</a> 罗杰，全民制作人，谢谢关照！                </p>",@MERXIC-ROGER罗杰 // @MERXIC-ROGER罗杰 :我是 #偶像练习生# 罗杰，全民制作人，谢谢关照！,0,0,0,s.weibo.com,2,3,1,总决赛阶段,2018-03-24,2018-04-06,罗杰 偶像练习生,11,12
2026-05-03 21:26:46,idol_producer,偶像练习生,idol_producer_077,罗杰,罗杰 偶像练习生,4225894657233904,https://m.weibo.cn/detail/4225894657233904,2018-04-06 19:47:00,iPhone客户端,"<p class=""txt"" nick-name=""不知道叫什么了所以随便吧"" node-type=""feed_list_content"">
<a href=""/weibo?q=%23%E7%BD%97%E6%9D%B0%23"" target=""_blank"">#罗杰#</a>//<a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a>:我是<a href=""/weibo?q=%23%E5%81%B6%E5%83%8F%E7%BB%83%E4%B9%A0%E7%94%9F%23"" target=""_blank"">#偶像练习生#</a> 罗杰，全民制作人，谢谢关照！                </p>",#罗杰# // @MERXIC-ROGER罗杰 :我是 #偶像练习生# 罗杰，全民制作人，谢谢关照！,0,0,0,s.weibo.com,2,4,1,总决赛阶段,2018-03-24,2018-04-06,罗杰 偶像练习生,11,12
2026-05-03 21:26:46,idol_producer,偶像练习生,idol_producer_077,罗杰,罗杰 偶像练习生,4225894632018731,https://m.weibo.cn/detail/4225894632018731,2018-04-06 19:47:00,iPhone客户端,"<p class=""txt"" nick-name=""不知道叫什么了所以随便吧"" node-type=""feed_list_content"">
<img alt=""[心]"" class=""face"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/79/201810_xin_mobile.png"" title=""[心]""/>//<a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a>:我是<a href=""/weibo?q=%23%E5%81%B6%E5%83%8F%E7%BB%83%E4%B9%A0%E7%94%9F%23"" target=""_blank"">#偶像练习生#</a> 罗杰，全民制作人，谢谢关照！                </p>",// @MERXIC-ROGER罗杰 :我是 #偶像练习生# 罗杰，全民制作人，谢谢关照！,0,0,0,s.weibo.com,2,5,1,总决赛阶段,2018-03-24,2018-04-06,罗杰 偶像练习生,11,12
2026-05-03 21:26:46,idol_producer,偶像练习生,idol_producer_077,罗杰,罗杰 偶像练习生,4225894547469010,https://m.weibo.cn/detail/4225894547469010,2018-04-06 19:47:00,iPhone客户端,"<p class=""txt"" nick-name=""不知道叫什么了所以随便吧"" node-type=""feed_list_content"">
<a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a> <img alt=""[心]"" class=""face"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/79/201810_xin_mobile.png"" title=""[心]""/>//<a href=""//weibo.com/n/%E6%88%91%E5%B0%B1%E6%98%AF%E4%BD%A0%E7%8B%AE%E5%AD%90%E5%BA%A7%E7%9A%84%E5%A4%A7%E5%93%A5%E5%95%8A"" target=""_blank"">@我就是你狮子座的大哥啊</a>:<a href=""/weibo?q=%23%E7%BD%97%E6%9D%B0%23"" target=""_blank"">#罗杰#</a> 我的少年，未来可期<img alt=""[心]"" class=""face"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/79/201810_xin_mobile.png"" title=""[心]""/><img alt=""[心]"" class=""face"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/79/201810_xin_mobile.png"" title=""[心]""/><img alt=""[心]"" class=""face"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/79/201810_xin_mobile.png"" title=""[心]""/><a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a> //<a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a>:我是<a href=""/weibo?q=%23%E5%81%B6%E5%83%8F%E7%BB%83%E4%B9%A0%E7%94%9F%23"" target=""_blank"">#偶像练习生#</a> 罗杰，全民制作人，谢谢关照！                </p>",@MERXIC-ROGER罗杰 // @我就是你狮子座的大哥啊 : #罗杰# 我的少年，未来可期 @MERXIC-ROGER罗杰 // @MERXIC-ROGER罗杰 :我是 #偶像练习生# 罗杰，全民制作人，谢谢关照！,0,0,0,s.weibo.com,2,6,1,总决赛阶段,2018-03-24,2018-04-06,罗杰 偶像练习生,11,12
2026-05-03 21:26:46,idol_producer,偶像练习生,idol_producer_077,罗杰,罗杰 偶像练习生,4225894513503351,https://m.weibo.cn/detail/4225894513503351,2018-04-06 19:47:00,iPhone客户端,"<p class=""txt"" nick-name=""不知道叫什么了所以随便吧"" node-type=""feed_list_content"">
<a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a> //<a href=""//weibo.com/n/%E6%88%91%E5%B0%B1%E6%98%AF%E4%BD%A0%E7%8B%AE%E5%AD%90%E5%BA%A7%E7%9A%84%E5%A4%A7%E5%93%A5%E5%95%8A"" target=""_blank"">@我就是你狮子座的大哥啊</a>:<a href=""/weibo?q=%23%E7%BD%97%E6%9D%B0%23"" target=""_blank"">#罗杰#</a> 我的少年，未来可期<img alt=""[心]"" class=""face"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/79/201810_xin_mobile.png"" title=""[心]""/><img alt=""[心]"" class=""face"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/79/201810_xin_mobile.png"" title=""[心]""/><img alt=""[心]"" class=""face"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/79/201810_xin_mobile.png"" title=""[心]""/><a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a> //<a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a>:我是<a href=""/weibo?q=%23%E5%81%B6%E5%83%8F%E7%BB%83%E4%B9%A0%E7%94%9F%23"" target=""_blank"">#偶像练习生#</a> 罗杰，全民制作人，谢谢关照！                </p>",@MERXIC-ROGER罗杰 // @我就是你狮子座的大哥啊 : #罗杰# 我的少年，未来可期 @MERXIC-ROGER罗杰 // @MERXIC-ROGER罗杰 :我是 #偶像练习生# 罗杰，全民制作人，谢谢关照！,0,0,0,s.weibo.com,2,7,1,总决赛阶段,2018-03-24,2018-04-06,罗杰 偶像练习生,11,12
2026-05-03 21:26:46,idol_producer,偶像练习生,idol_producer_077,罗杰,罗杰 偶像练习生,4225894492525773,https://m.weibo.cn/detail/4225894492525773,2018-04-06 19:47:00,iPhone客户端,"<p class=""txt"" nick-name=""不知道叫什么了所以随便吧"" node-type=""feed_list_content"">
<a href=""/weibo?q=%23%E7%BD%97%E6%9D%B0%23"" target=""_blank"">#罗杰#</a> //<a href=""//weibo.com/n/%E6%88%91%E5%B0%B1%E6%98%AF%E4%BD%A0%E7%8B%AE%E5%AD%90%E5%BA%A7%E7%9A%84%E5%A4%A7%E5%93%A5%E5%95%8A"" target=""_blank"">@我就是你狮子座的大哥啊</a>:<a href=""/weibo?q=%23%E7%BD%97%E6%9D%B0%23"" target=""_blank"">#罗杰#</a> 我的少年，未来可期<img alt=""[心]"" class=""face"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/79/201810_xin_mobile.png"" title=""[心]""/><img alt=""[心]"" class=""face"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/79/201810_xin_mobile.png"" title=""[心]""/><img alt=""[心]"" class=""face"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/79/201810_xin_mobile.png"" title=""[心]""/><a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a> //<a href=""//weibo.com/n/MERXIC-ROGER%E7%BD%97%E6%9D%B0"" target=""_blank"">@MERXIC-ROGER罗杰</a>:我是<a href=""/weibo?q=%23%E5%81%B6%E5%83%8F%E7%BB%83%E4%B9%A0%E7%94%9F%23"" target=""_blank"">#偶像练习生#</a> 罗杰，全民制作人，谢谢关照！                </p>",#罗杰# // @我就是你狮子座的大哥啊 : #罗杰# 我的少年，未来可期 @MERXIC-ROGER罗杰 // @MERXIC-ROGER罗杰 :我是 #偶像练习生# 罗杰，全民制作人，谢谢关照！,0,0,0,s.weibo.com,2,8,1,总决赛阶段,2018-03-24,2018-04-06,罗杰 偶像练习生,11,12
